,License,criticalCount,seriousCount,minorCount,Facility_Type,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ageAtInspection,consumption_on_premises_incidental_activity,tobacco_retail_over_counter,package_goods,limited_business_license,outdoor_patio,public_place_of_amusement,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,heat_burglary,heat_garbage,heat_sanitation,Inspector_Assigned,precipIntensity,temperatureMax,windSpeed,humidity,criticalFound,last_check
4930,1716839,1,0,6,Restaurant,0,0,0,0,2,9,27,0,7.76164383561644,0,0,0,0,0,0,0,0,0,0,0,0,38.6161932394123,23.1769378649677,28.0117081868704,purple,6.66666666666667e-05,44.4366666666667,13.3366666666667,0.703333333333333,1,0
4931,1717064,0,0,3,Restaurant,1,0,1,0,1,4,4,0,5.83561643835616,1,0,0,0,0,1,0,0,0,0,0,0,25.1275343046283,29.1172863491495,35.139133916942,green,0.0,28.94,11.1133333333333,0.613333333333333,0,0
4932,1717126,0,0,0,Restaurant,1,0,0,0,0,8,18,0,6.92054794520548,0,0,0,0,0,0,0,0,0,0,0,0,34.6792528724495,34.637747761184,37.0684421005573,yellow,0.0,88.85,10.9333333333333,0.65,0,0
4933,1717233,0,0,0,Restaurant,1,0,1,0,0,0,0,0,5.36986301369863,0,0,0,0,0,0,0,0,0,0,0,0,29.8160844593131,18.193336227685,28.007269215531,green,0.0,35.7966666666667,6.99666666666667,0.796666666666667,0,0
4934,1717233,0,0,5,Restaurant,1,0,0,0,0,0,16,0,6.74520547945205,0,0,0,0,0,0,0,0,0,0,0,0,28.1373974820354,12.9133104603664,19.0449661753481,green,0.0070033333333333,75.8866666666667,6.37333333333333,0.693333333333333,0,0
4935,1717233,0,0,5,Restaurant,1,0,0,0,0,5,8,0,7.43287671232877,0,0,0,0,0,0,0,0,0,0,0,0,28.9877304848737,51.0679074749093,32.2824005525841,brown,0.0027666666666666,26.0133333333333,6.38,0.723333333333333,0,0
4936,1717240,0,0,1,Restaurant,1,0,0,0,0,1,11,0,7.11232876712329,0,0,0,0,0,0,0,0,0,0,0,0,20.3979648734753,0.0002648429299952,11.1767924673699,yellow,0.0082566666666666,76.3366666666667,7.92,0.756666666666667,0,0
4937,1717240,0,0,2,Restaurant,1,0,0,0,0,1,6,0,7.63561643835616,0,0,0,0,0,0,0,0,0,0,0,0,26.3725608069656,0.857344036626859,14.2718461970847,green,0.0033666666666666,44.7066666666667,14.0366666666667,0.696666666666667,0,0
4938,1717273,0,0,3,Restaurant,1,0,0,0,0,3,16,0,7.06027397260274,0,0,0,0,0,0,0,0,0,0,0,0,39.6191565524119,41.521002849321,21.3049078294066,brown,0.00047,73.0966666666667,8.58,0.646666666666667,0,0
4939,1717312,0,0,7,Restaurant,1,0,1,0,3,8,8,0,6.9972602739726,0,0,0,0,0,0,0,0,0,0,0,0,7.65270140790016,22.6354703551905,20.3196350060496,purple,0.0132333333333333,82.3833333333333,9.75,0.75,0,0
4940,1717372,0,0,3,Restaurant,1,0,0,0,0,2,4,0,5.65479452054795,0,0,0,0,0,0,0,0,0,0,0,0,33.22620726211,19.2971570377271,19.9434002798019,orange,0.0,38.3333333333333,8.09,0.8,0,0
4941,1717372,0,0,2,Restaurant,1,0,0,0,0,3,4,0,5.99178082191781,0,0,0,0,0,0,0,0,0,0,0,0,41.5920960954658,26.4242135737764,49.2774555497095,orange,0.0,69.8733333333333,7.72333333333333,0.546666666666667,0,0
4942,1717372,0,0,5,Restaurant,1,0,0,0,0,2,9,0,6.81095890410959,0,0,0,0,0,0,0,0,0,0,0,0,10.2261573494108,35.1474038878869,16.3833712664494,blue,0.0,45.1933333333333,12.5733333333333,0.496666666666667,0,0
4943,1717372,0,0,4,Restaurant,1,0,0,0,0,5,9,0,7.57534246575342,0,0,0,0,0,0,0,0,0,0,0,0,34.0965926828451,37.813011938951,14.2865609758492,brown,0.0032333333333333,20.4666666666667,18.91,0.71,0,0
4944,1717419,0,0,4,Restaurant,1,0,0,0,0,5,18,0,7.2986301369863,0,0,0,0,0,0,0,0,0,0,0,0,76.5651863619988,48.3474471459596,30.5399326350824,green,0.0,67.65,7.17333333333333,0.663333333333333,0,0
4945,1717532,0,0,5,Grocery_Store,1,0,0,0,0,7,18,0,7.47945205479452,0,1,1,0,0,0,0,0,0,0,0,0,20.6156995775755,17.4116211053698,13.7016528667675,orange,0.0023,28.16,6.02,0.746666666666667,0,0
4946,1717536,0,0,1,Other,1,0,0,0,0,3,7,0,5.95616438356164,0,0,0,0,0,0,0,0,0,0,0,0,32.6410133605884,31.9930715380586,29.8472849104773,orange,0.0002766666666666,81.5,10.32,0.503333333333333,0,0
4947,1717568,0,0,5,Grocery_Store,1,0,0,1,0,6,18,0,7.52328767123288,0,1,1,0,0,0,0,0,0,0,0,0,26.6164098659131,34.0461903176836,12.8198648714674,brown,0.0,15.4,7.19333333333333,0.716666666666667,0,1
4948,1717608,1,0,6,Restaurant,0,0,0,0,0,6,12,0,7.36986301369863,1,0,0,0,0,0,0,0,0,0,0,0,30.3860846775946,42.5342860106019,83.6309686716796,green,0.0002,53.93,9.68333333333333,0.71,1,0
4949,1717703,0,0,3,Restaurant,1,0,0,0,0,5,13,0,6.23287671232877,0,0,0,0,0,0,0,0,0,0,0,0,6.51480840126394,15.1666327161989,19.1864780658272,green,0.0002333333333333,64.1633333333333,9.61333333333333,0.65,0,0
4950,1717703,0,0,5,Restaurant,1,0,0,0,0,3,11,0,7.16986301369863,0,0,0,0,0,0,0,0,0,0,0,0,21.9542891949034,23.4371675338033,10.5772119841053,orange,4.66666666666667e-05,86.4733333333333,10.2133333333333,0.68,0,0
4951,1717838,0,0,5,Restaurant,1,0,1,0,1,6,15,0,3.44657534246575,0,0,0,0,0,0,0,0,0,0,0,0,5.94777306303387,22.8309872616654,8.42859013646158,blue,0.0066166666666666,58.4033333333333,11.05,0.543333333333333,0,0
4952,1717838,0,0,3,Restaurant,1,0,0,0,0,5,9,0,4.1972602739726,1,0,0,0,0,1,0,0,0,0,0,0,0.814846952750503,13.2938328930356,14.8274272985739,green,0.0004333333333333,23.9033333333333,10.5866666666667,0.696666666666667,0,0
4953,1717867,0,0,4,Grocery_Store,1,0,1,2,1,9,15,0,7.36164383561644,0,1,1,0,0,0,0,0,0,0,0,0,25.3356484014303,16.4559963393866,62.3951553341927,green,0.0,52.2033333333333,9.80333333333333,0.55,0,1
4954,1717893,0,1,7,Restaurant,0,0,0,0,2,7,17,0,7.22191780821918,1,0,0,0,0,0,0,0,0,0,0,0,10.8618216388004,4.40055526403814,12.4518763295172,orange,0.00439,64.7066666666667,9.17333333333333,0.653333333333333,0,0
4955,1717915,0,0,1,Restaurant,1,0,0,0,0,5,12,0,6.58630136986301,0,0,0,0,0,0,0,0,0,0,0,0,37.3021242831911,3.7696107713287,20.1862699993634,purple,0.0,30.2366666666667,15.92,0.526666666666667,0,0
4956,1717915,0,0,4,Restaurant,1,0,0,0,0,1,9,0,7.4027397260274,0,0,0,0,0,0,0,0,0,0,0,0,29.6055414625204,5.7028142999087,35.8222481078086,blue,0.0011,43.9033333333333,13.2666666666667,0.756666666666667,0,0
4957,1717917,0,0,5,Restaurant,1,0,1,0,2,3,12,0,6.67123287671233,0,0,0,0,0,0,0,0,0,0,0,0,44.5686164099455,9.96143649044084,16.5107830989912,green,0.0005633333333333,31.5866666666667,17.4633333333333,0.613333333333333,0,0
4958,1717917,0,0,5,Restaurant,1,0,0,0,0,5,10,0,7.51506849315069,0,0,0,0,0,0,0,0,0,0,0,0,37.1834668173123,27.2024573450058,27.2404740031341,brown,0.0004333333333333,23.9033333333333,10.5866666666667,0.696666666666667,0,0
4959,1717951,1,0,7,Restaurant,0,1,1,1,1,3,14,0,7.27397260273973,0,0,0,0,0,0,0,0,0,0,0,0,28.1538239681696,8.20673244387902,27.563308822626,orange,0.0104666666666667,51.7733333333333,10.3733333333333,0.77,1,1
4960,1717951,0,0,3,Restaurant,1,0,1,1,0,7,9,0,8.09315068493151,1,0,0,0,0,0,0,0,0,0,0,0,17.7243161441334,12.8171080074516,16.6667647606094,yellow,0.0015,82.03,7.59333333333333,0.733333333333333,0,1
4961,1718008,0,3,1,Restaurant,0,1,0,0,0,5,11,0,7.45205479452055,0,0,0,0,0,0,0,0,0,0,0,0,17.355716475293,28.4140353641694,10.9647609156138,orange,0.0,29.1733333333333,12.2433333333333,0.523333333333333,0,0
4962,1718018,1,1,9,Restaurant,0,1,0,2,0,4,13,0,7.11506849315068,0,0,0,0,0,0,0,0,0,0,0,0,3.487388098348,0.359141796535134,19.7898574462395,orange,0.0006333333333333,57.6533333333333,9.68333333333333,0.646666666666667,1,1
4963,1718020,3,1,5,Restaurant,0,0,1,1,3,7,11,0,7.07945205479452,1,0,0,0,0,0,0,0,0,0,0,0,46.869650647922,19.0246223109588,26.9272824489817,blue,0.0006666666666666,53.8666666666667,8.43333333333333,0.686666666666667,1,1
4964,1718041,0,0,2,Restaurant,1,0,0,0,0,4,24,0,7.36164383561644,1,0,0,0,0,0,0,0,0,0,0,0,22.6926683084432,0.827156890470874,23.5064114671322,green,0.0003666666666666,32.92,11.37,0.613333333333333,0,0
4965,1718241,1,2,2,Restaurant,0,1,0,0,0,2,25,0,7.41643835616438,0,0,0,0,0,0,0,0,0,0,0,0,11.4915947089689,0.177040565766245,14.1027020203719,yellow,0.0080666666666666,57.4333333333333,16.39,0.773333333333333,1,0
4966,1718241,0,1,2,Restaurant,0,0,1,1,2,2,11,0,8.36164383561644,0,0,0,0,0,0,0,0,0,0,0,0,38.6406967351032,0.0035452522340803,27.9360919402472,green,0.0017333333333333,62.49,11.0266666666667,0.68,0,1
4967,1718364,1,0,2,Other,0,0,1,0,1,6,11,0,6.50958904109589,0,0,0,0,0,0,0,0,0,0,0,0,14.5694686456094,6.64006581966094,2.1919601242585,blue,0.0005633333333333,31.5866666666667,17.4633333333333,0.613333333333333,1,0
4968,1718535,1,1,8,Restaurant,0,0,0,0,0,3,14,0,6.67945205479452,0,0,0,0,0,0,0,0,0,0,0,0,11.6776897694219,0.978615406454174,17.5659128013421,orange,0.0014066666666666,64.04,8.60333333333333,0.613333333333333,1,0
4969,1718674,0,0,3,Restaurant,1,0,1,1,1,2,12,0,6.06849315068493,1,1,0,0,0,1,0,0,0,0,0,0,24.3691953136841,1.83352289515887,12.2411504049836,yellow,0.00591,66.9833333333333,5.59666666666667,0.53,0,1
4970,1718928,0,0,4,Restaurant,1,0,1,0,1,4,17,0,6.25205479452055,1,0,0,0,1,0,0,0,0,0,0,0,40.7538471905968,5.96311941856932,15.7886575842064,purple,0.00339,36.57,10.7566666666667,0.723333333333333,0,0
4971,1718928,0,2,0,Restaurant,0,1,0,0,0,4,9,0,7.04383561643836,0,0,0,0,0,0,0,0,0,0,0,0,18.5995610731261,5.63618225254115,45.8675680447601,purple,0.0001333333333333,20.4566666666667,11.8866666666667,0.653333333333333,0,0
4972,1718943,0,0,5,Restaurant,1,0,0,0,0,4,6,0,6.59452054794521,0,0,0,0,0,0,0,0,0,0,0,0,16.2307672132179,2.63312132655665,8.86337489199357,yellow,0.0145866666666667,53.4966666666667,13.34,0.9,0,0
4973,1718943,0,0,5,Restaurant,1,0,0,0,0,5,9,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,12.2673294130082,1.30670039522032,14.0750572680515,yellow,0.0021666666666666,42.1666666666667,9.77666666666667,0.686666666666667,0,0
4974,1719200,2,1,2,Restaurant,0,1,1,1,1,4,17,0,6.95616438356164,0,0,0,0,0,0,0,0,0,0,0,0,7.92859245506608,2.57260268029418,23.3067550923308,purple,0.0044033333333333,84.6266666666667,9.65,0.73,1,1
4975,1719200,0,0,3,Restaurant,1,0,1,2,1,2,8,0,7.64931506849315,0,0,0,0,0,0,0,0,0,0,0,0,10.9296380346842,2.84208093622018,11.7771707570516,green,0.0028666666666666,43.0166666666667,9.59666666666667,0.673333333333333,0,1
4976,1719251,0,0,4,Restaurant,1,0,1,0,2,3,14,0,6.73424657534247,0,0,0,0,0,0,0,0,0,0,0,0,19.7795424584666,21.4806169826814,22.2869432964766,orange,0.0,30.2366666666667,15.92,0.526666666666667,0,0
4977,1719251,0,1,1,Restaurant,0,0,0,0,0,4,11,0,7.65479452054795,0,0,0,0,0,0,0,0,0,0,0,0,21.6083665344969,22.0663141766369,13.4497223445544,green,0.0056666666666666,46.2,8.24666666666667,0.74,0,0
4978,1737178,0,0,5,Restaurant,1,0,0,0,0,2,11,0,7.05205479452055,0,0,0,0,0,0,0,0,0,0,0,0,14.477158011457,6.82644033780402,22.5962295021688,orange,0.0016666666666666,69.21,10.6933333333333,0.66,0,0
4979,1737178,0,0,4,Restaurant,1,0,0,0,0,5,4,0,7.45479452054794,0,0,0,0,0,0,0,0,0,0,0,0,2.28717465911325,11.3210876963218,15.6867393034562,orange,0.0058666666666666,35.37,7.92666666666667,0.913333333333333,0,0
4980,1737593,0,0,7,Restaurant,1,0,0,0,0,8,17,0,6.56438356164384,0,0,0,0,0,0,0,0,0,0,0,0,32.0390910902399,10.0749300462073,50.0150851896154,blue,0.0038366666666666,32.4,10.27,0.706666666666667,0,0
4981,1737593,0,0,3,Restaurant,1,0,0,0,0,7,10,0,7.42465753424658,0,0,0,0,0,0,0,0,0,0,0,0,23.9055430553143,6.78447980008452,14.9371774245924,green,0.0011,43.9033333333333,13.2666666666667,0.756666666666667,0,0
4982,1737961,0,0,3,Restaurant,1,0,1,0,1,2,13,0,6.18356164383562,0,0,0,0,0,0,0,0,0,0,0,0,13.8968742121438,2.73266646955851,10.9981161198329,green,0.0020433333333333,59.8366666666667,14.5933333333333,0.54,0,0
4983,1737961,0,0,4,Restaurant,1,0,0,0,0,3,10,0,7.01917808219178,0,0,0,0,0,0,0,0,0,0,0,0,10.6958719870206,0.0023260807937176,13.0537548592827,orange,0.0003833333333333,77.5633333333333,5.76666666666667,0.606666666666667,0,0
4984,1737982,0,0,3,Grocery_Store,1,0,0,0,0,2,12,0,6.07671232876712,0,0,0,0,0,0,0,0,0,0,0,0,15.6142436987166,3.399066980949,12.0870294053777,yellow,0.00246,46.7333333333333,10.02,0.773333333333333,0,0
4985,1737982,0,0,4,Grocery_Store,1,0,0,0,0,3,11,0,6.9945205479452,0,0,0,0,0,0,0,0,0,0,0,0,10.7792906966269,3.91491891556245,24.0060138928988,yellow,0.0081,59.0,14.97,0.753333333333333,0,0
4986,1737982,0,0,2,Grocery_Store,1,0,0,0,0,4,11,0,7.92602739726027,0,0,0,0,0,0,0,0,0,0,0,0,37.5509106774195,1.89399148756343,16.9554885406808,blue,0.0003,54.37,8.13666666666666,0.76,0,0
4987,1738099,0,0,3,Restaurant,1,0,0,0,0,4,15,0,6.97808219178082,1,0,0,0,0,0,0,0,0,0,0,0,14.4025235968768,20.1183086423676,13.3844617797367,green,0.0,81.8333333333333,8.70333333333333,0.586666666666667,0,0
4988,1738328,0,0,3,Restaurant,1,0,0,0,0,5,18,0,6.43287671232877,0,0,0,0,0,0,0,0,0,0,0,0,20.1662872614014,9.26758173923071,52.9640711366364,purple,0.00591,66.9833333333333,5.59666666666667,0.53,0,0
4989,1738553,1,0,3,Restaurant,0,0,0,0,0,3,16,0,6.66301369863014,0,0,0,0,0,0,0,0,0,0,0,0,37.9606047162752,44.514375023794,27.2495833359662,blue,0.0019933333333333,36.6766666666667,11.4566666666667,0.753333333333333,1,0
4990,1738553,0,0,4,Restaurant,1,0,0,1,0,3,10,0,7.54794520547945,0,0,0,0,0,0,0,0,0,0,0,0,54.4218587598398,47.6955330082541,139.952593586391,brown,0.0022,25.6266666666667,6.14666666666667,0.73,0,1
4991,1738594,0,0,1,Restaurant,1,0,0,0,0,1,10,0,6.76712328767123,0,0,0,0,0,0,0,0,0,0,0,0,14.521732907446,0.0024004174308251,8.97048051215088,yellow,0.0003833333333333,77.5633333333333,5.76666666666667,0.606666666666667,0,0
4992,1738777,0,0,2,Restaurant,1,0,0,0,0,2,16,0,6.7972602739726,0,0,0,0,0,0,0,0,0,0,0,0,54.986547267417,25.8062861410309,21.178739140176,blue,0.0097966666666666,74.4633333333333,9.11666666666667,0.71,0,0
4993,1738777,0,0,4,Restaurant,1,0,0,0,0,2,8,0,7.50684931506849,0,0,0,0,0,0,0,0,0,0,0,0,52.0384025198046,26.772243960732,279.384159913645,blue,0.0,20.1233333333333,12.92,0.506666666666667,0,0
4994,1739016,0,0,5,Restaurant,1,0,0,0,0,3,15,0,6.75342465753425,0,0,0,0,0,0,0,0,0,0,0,0,61.0955135719453,16.0568423922913,49.0857368702102,green,0.0009633333333333,65.4766666666667,8.39333333333333,0.67,0,0
4995,1739016,0,0,2,Restaurant,1,0,0,0,0,5,10,0,7.63835616438356,0,0,0,0,0,0,0,0,0,0,0,0,70.4250750661849,22.1399256980291,96.9250579583242,orange,0.0,37.7366666666667,13.5266666666667,0.596666666666667,0,0
4996,1739115,0,0,6,Other,1,0,1,1,2,5,4,0,6.5013698630137,0,0,0,0,0,0,0,0,0,0,0,0,62.6907869213762,13.5179061827282,63.2929716621023,orange,0.0304733333333333,54.4166666666667,11.66,0.786666666666667,0,1
4997,1739121,0,1,3,Restaurant,0,0,0,0,0,2,16,0,7.64383561643836,0,0,0,0,0,0,0,0,0,0,0,0,46.2346564211225,19.8189595242986,104.475951181713,yellow,6.66666666666667e-05,46.5,6.32666666666667,0.61,0,0
4998,1739186,0,0,1,Restaurant,1,0,1,2,1,5,13,0,6.48219178082192,0,0,0,0,0,0,0,0,0,0,0,0,5.24248102605041,2.19162410545427,8.42305580301713,blue,0.0,41.6533333333333,14.3566666666667,0.696666666666667,0,1
4999,1739186,0,0,1,Restaurant,1,0,0,0,0,1,11,0,7.3972602739726,0,0,0,0,0,0,0,0,0,0,0,0,7.84494731587198,2.94310954067883,10.2238563306079,orange,0.0011,43.9033333333333,13.2666666666667,0.756666666666667,0,0
5000,1739251,0,0,5,Grocery_Store,1,0,1,0,1,6,27,0,7.24931506849315,0,0,0,0,0,0,0,0,0,0,0,0,30.0165547600857,14.947094566659,29.3748271572689,yellow,0.0004,16.19,7.72,0.676666666666667,0,0
5001,1739251,0,2,7,Grocery_Store,0,1,0,0,0,5,1,0,7.35342465753425,0,1,0,0,0,0,0,0,0,0,0,0,41.8867549633533,12.0423893605347,41.3385422630175,orange,0.0029,44.93,8.18333333333333,0.723333333333333,0,0
5002,1739275,0,0,6,Restaurant,1,0,0,0,0,4,9,0,5.90684931506849,0,0,0,0,0,0,0,0,0,0,0,0,9.68246721648247,8.78550794341071,2.78311786407617,yellow,0.0007033333333333,85.0566666666667,7.15333333333333,0.683333333333333,0,0
5003,1739275,0,0,3,Restaurant,1,0,0,0,0,6,15,0,7.18904109589041,0,0,0,0,0,0,0,0,0,0,0,0,3.64412145274529,5.79781338683333,11.3753589967101,blue,0.0007333333333333,66.34,6.86666666666667,0.643333333333333,0,0
5004,1739326,0,0,4,Restaurant,1,0,0,0,1,6,5,0,5.32876712328767,0,0,0,0,0,0,0,0,0,0,0,0,6.77553726115591,11.6575762861388,6.20166255180288e-07,brown,0.0,35.7266666666667,10.03,0.8,0,0
5005,1739326,0,0,4,Restaurant,1,0,0,0,0,4,15,0,6.61369863013699,0,0,0,0,0,0,0,0,0,0,0,0,4.22569207795422,9.68419133446966,4.85449373903999,blue,0.01517,81.7666666666667,11.94,0.623333333333333,0,0
5006,1739359,0,0,2,Restaurant,1,0,0,0,0,4,15,0,6.79178082191781,0,0,0,0,0,0,0,0,0,0,0,0,40.8121906003392,18.4443013582188,40.6447027310923,yellow,0.0004166666666666,78.68,11.4666666666667,0.6,0,0
5007,1739629,1,0,2,Restaurant,0,0,0,1,1,2,24,0,7.22191780821918,0,0,0,0,0,0,0,0,0,0,0,0,8.38038315621841,0.607321636422069,17.509221987888,yellow,0.0081,59.0,14.97,0.753333333333333,1,1
5008,1739629,0,0,3,Restaurant,1,0,0,1,0,2,10,0,8.11232876712329,0,0,0,0,0,0,0,0,0,0,0,0,35.6454832087892,3.29850395755655e-05,35.2548712326818,green,0.0001666666666666,64.0633333333333,10.5033333333333,0.586666666666667,0,1
5009,1739693,0,0,7,Restaurant,1,0,0,0,0,2,19,0,8.1013698630137,0,0,0,0,0,0,0,0,0,0,0,0,19.6494711065719,32.9845408925678,21.6888361471485,blue,0.0044,77.2733333333333,5.37333333333333,0.683333333333333,0,0
5010,1739798,0,1,5,Grocery_Store,0,0,1,0,1,2,16,0,7.32328767123288,0,0,0,0,0,0,0,0,0,0,0,0,5.583662640627,36.4858816050372,21.8834973022394,orange,0.0002,26.3133333333333,9.42333333333333,0.74,0,0
5011,1739804,0,2,6,Restaurant,0,1,1,2,1,8,10,0,6.84383561643836,0,0,0,0,0,0,0,0,0,0,0,0,45.7950205332255,18.7837237236855,19.3243305037498,blue,0.0,67.81,5.83333333333333,0.64,0,1
5012,1739898,0,0,6,Restaurant,1,0,1,0,1,5,9,0,7.44109589041096,0,0,0,0,0,0,0,0,0,0,0,0,14.4193650555459,15.6616213233008,4.81210874476337,yellow,0.0004333333333333,31.7233333333333,12.7266666666667,0.72,0,0
5013,1740076,0,0,4,Restaurant,1,0,0,0,0,3,19,0,6.93150684931507,0,0,0,0,0,0,0,0,0,0,0,0,2.56943135202633,2.15098753418915,1.99754561585815,brown,9e-05,90.27,7.44,0.64,0,0
5014,1740130,1,0,9,Restaurant,0,0,1,0,2,6,23,0,6.47945205479452,0,0,0,0,0,0,0,0,0,0,0,0,4.6977710033094,8.69426771772586,5.2148793483348,orange,0.0,89.5433333333333,11.6766666666667,0.63,1,0
5015,1740135,0,0,3,Restaurant,1,0,0,0,0,2,17,0,6.74794520547945,0,0,0,0,0,0,0,0,0,0,0,0,18.6934398392646,0.850514975676048,10.811354318148,yellow,0.004,84.54,10.2466666666667,0.73,0,0
5016,1740135,0,0,3,Restaurant,1,0,0,0,0,3,7,0,7.37534246575343,0,0,0,0,0,0,0,0,0,0,0,0,20.9792876203035,0.182480506232104,14.1397616468602,blue,0.0004,15.7033333333333,8.48333333333333,0.696666666666667,0,0
5017,1740135,0,0,2,Restaurant,1,0,0,0,0,3,8,0,8.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,23.1708171591963,0.0506132677239323,8.55908602153679,blue,0.0002666666666666,55.9633333333333,8.93,0.743333333333333,0,0
5018,1740142,0,0,3,Restaurant,1,0,0,0,0,4,12,0,6.47945205479452,0,0,0,0,1,0,0,1,0,0,0,0,5.5219281372632,6.60243704268481,34.1957165606829,green,0.00099,28.5666666666667,9.53666666666667,0.766666666666667,0,0
5019,1740142,0,0,4,Restaurant,1,0,0,0,0,3,12,0,7.52876712328767,0,0,0,0,1,0,0,1,0,0,0,0,16.8142449901485,0.370516940272978,12.3749777152393,purple,0.0,33.5333333333333,15.81,0.543333333333333,0,0
5020,1740145,0,3,4,Restaurant,0,1,1,0,2,4,7,0,5.80821917808219,0,0,0,0,0,0,0,0,0,0,0,0,8.67777428125266,15.2776522696459,26.74194477846,blue,0.0,86.4966666666667,10.1,0.4,0,0
5021,1740145,2,0,5,Restaurant,0,0,1,0,3,4,15,0,7.12054794520548,0,0,0,0,0,0,0,0,0,0,0,0,4.64666053221788,13.3830194475051,23.1503993853215,purple,0.0,73.1033333333333,6.39333333333333,0.656666666666667,1,0
5022,1740190,0,0,2,Restaurant,1,0,0,0,0,1,4,0,6.53698630136986,1,0,0,0,0,0,0,0,0,0,0,0,19.301055133735,20.1396474717271,0.028603401136984,orange,0.0019933333333333,36.6766666666667,11.4566666666667,0.753333333333333,0,0
5023,1740244,0,0,1,Other,1,0,0,0,0,4,10,0,7.0958904109589,0,0,0,0,0,0,0,0,0,0,0,0,28.8580347621687,10.4937062602344,88.3422938813964,yellow,0.0001666666666666,42.6766666666667,8.84666666666667,0.67,0,0
5024,1740244,0,0,2,Other,1,0,0,0,0,1,12,0,8.08767123287671,0,0,0,0,0,0,0,0,0,0,0,0,16.106861834287,25.9043655313468,69.8009628708887,blue,0.0002666666666666,55.9633333333333,8.93,0.743333333333333,0,0
5025,1740448,0,0,7,Restaurant,1,0,0,0,0,4,11,0,4.83835616438356,1,0,0,0,0,0,0,0,0,0,0,0,22.6167608125759,23.8803281444716,13.7647042011483,brown,0.0097966666666666,74.4633333333333,9.11666666666667,0.71,0,0
5026,1740448,0,0,8,Restaurant,1,0,0,0,0,7,7,0,5.46849315068493,0,0,0,0,0,0,0,0,0,0,0,0,19.3894232132829,29.2894648580419,48.1555592594868,orange,0.0,11.1033333333333,13.4233333333333,0.573333333333333,0,0
5027,1740448,0,0,5,Restaurant,1,0,0,0,0,8,7,0,6.12054794520548,1,0,0,0,0,0,0,0,0,0,0,0,16.1025498626602,21.940770559835,27.5018384995677,brown,0.0,69.46,3.62,0.65,0,0
5028,1740515,0,0,3,Restaurant,1,0,0,2,1,0,14,0,7.21095890410959,0,0,0,0,0,0,0,0,0,0,0,0,27.9394431120699,23.5725792275112,15.0316465144728,yellow,0.0001333333333333,51.22,8.62666666666667,0.736666666666667,0,1
5029,1740515,0,1,3,Restaurant,0,0,0,0,0,3,11,0,8.15890410958904,0,0,0,0,0,0,0,0,0,0,0,0,21.0496178526634,25.772980774614,69.9598742963414,blue,0.0081666666666666,59.72,7.32333333333333,0.916666666666667,0,0
5030,1740590,0,0,3,Restaurant,1,0,1,0,2,2,10,0,6.54520547945206,0,0,0,0,0,0,0,0,0,0,0,0,12.6291858879986,16.9014387392509,13.5638584167906,orange,0.0122133333333333,52.82,14.1333333333333,0.84,0,0
5031,1740632,0,0,5,Restaurant,1,0,0,0,0,5,6,0,5.53150684931507,0,0,0,0,0,0,0,0,0,0,0,0,7.03172186595442,33.7838485640241,2.7286252078006,brown,0.0079866666666666,49.8566666666667,10.33,0.78,0,0
5032,1740632,0,0,4,Restaurant,1,0,0,0,0,5,12,0,6.53972602739726,0,0,0,0,0,0,0,0,0,0,0,0,8.98336635957178,14.8666089334756,15.5765122120321,orange,0.0,46.8466666666667,8.49,0.433333333333333,0,0
5033,1740632,0,0,3,Restaurant,1,0,0,0,0,4,9,0,7.35890410958904,0,0,0,0,0,0,0,0,0,0,0,0,34.0743765077903,12.35551812971,6.71251051541991,green,0.0398,14.09,13.28,0.62,0,0
5034,1740632,0,1,4,Restaurant,0,1,0,0,0,3,7,0,8.01369863013699,0,0,0,0,0,0,0,0,0,0,0,0,6.89909739925726,10.5300575793211,25.4283126921577,green,0.0,69.46,3.62,0.65,0,0
5035,1740710,0,0,5,Restaurant,1,0,0,0,0,2,5,0,6.45205479452055,0,0,0,0,0,0,0,0,0,0,0,0,20.0913399257321,20.9932674770393,10.5471357020608,green,0.0018966666666666,35.9966666666667,17.5233333333333,0.64,0,0
5036,1740710,0,0,1,Restaurant,1,0,0,0,0,5,12,0,7.50958904109589,0,0,0,0,0,0,0,0,0,0,0,0,29.3125199289501,18.7210972741622,10.3926178431261,blue,0.0033666666666666,39.4066666666667,12.2833333333333,0.73,0,0
5037,1740842,1,0,6,Restaurant,0,0,0,0,0,2,14,0,6.6958904109589,1,0,0,0,0,0,0,0,0,0,0,0,20.3389944749321,12.525730541299,27.2653434822534,blue,0.0007933333333333,71.9633333333333,8.93666666666667,0.733333333333333,1,0
5038,1741003,0,1,0,Restaurant,0,1,0,2,0,2,4,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,4.28782897110782,26.5639421954646,5.55235141160325,orange,0.0069933333333333,56.1966666666667,11.09,0.616666666666667,0,1
5039,1741285,0,0,2,Restaurant,1,0,1,0,2,6,7,0,5.71506849315069,0,0,0,0,0,0,0,0,0,0,0,0,18.9848590669768,18.3102248796735,20.3012333078734,green,0.0,94.8433333333333,9.18333333333333,0.553333333333333,0,0
